member_id,congress,departure_date,destination,sponsor,document_id,document_url
S000929,117,2021-10-11,"Doha, Qatar",United States Qatar Business Counci,500023688,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023688.pdf
S000929,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023296,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023296.pdf
F000246,118,2023-05-31,"Burbank, CA",Information Technology and Innovation Foundation (ITIF),500026498,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026498.pdf
F000246,118,2023-05-31,"San Diego, CA",Information Technology and Innovation Foundation (ITIF),500026498,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026498.pdf
F000246,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024659,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024659.pdf
F000246,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024473,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024473.pdf
S000168,118,2023-08-14,"Altoona, IA","Iowa Renewable Fuels Association, Biodiesel Coalition",500026866,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026866.pdf
S000168,118,2023-08-14,"Bloomington, MN","Iowa Renewable Fuels Association, Biodiesel Coalition",500026866,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026866.pdf
S000168,118,2023-08-14,"Mason City, IA","Iowa Renewable Fuels Association, Biodiesel Coalition",500026866,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026866.pdf
S000168,118,2023-08-02,"Charleston, SC",Conservative Climate Foundation,500026730,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026730.pdf
S000168,118,2023-06-27,Canada,Center Forward,500026563,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026563.pdf
S000168,118,2023-05-03,Hot Springs. VA,Congressional Institute,500026438,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026438.pdf
S000168,118,2023-02-23,"New York, NY",World Vision Inc. and the Bill & Melinda Gates Foundation,500025948,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025948.pdf
S000168,118,2023-02-18,Israel,American Israel Education Foundation,500025922,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025922.pdf
S000168,117,2022-12-08,"New York, NY",United Nations Foundation,500025734,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025734.pdf
S000168,117,2022-10-26,"Miami, FL",National Association of Counties,500025589,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025589.pdf
S000168,117,2022-08-23,"Stanford, CA",Stanford University,500025225,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025225.pdf
S000168,117,2022-08-06,"Maputo, Mozambique",United Nations Foundation,500025080,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025080.pdf
S000168,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024660,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024660.pdf
S000168,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024470,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024470.pdf
S000168,117,2022-03-11,"Middleburg, VA",Center Forward,500024145,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024145.pdf
S000168,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023739,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023739.pdf
S000168,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023797,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023797.pdf
S000168,117,2021-08-16,"Des Moines, IA",Iowa Renewable Fuels Association,500023354,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023354.pdf
S000168,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023279,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023279.pdf
G000597,118,2023-08-06,United Kingdom,"The Ripon Society, The Franklin Center for Global Policy Exchange",500026808,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026808.pdf
G000597,118,2023-08-02,"Charleston, SC",Conservative Climate Foundation,500026756,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026756.pdf
G000597,118,2023-08-02,"Charleston, SC",Conservative Climate Foundation,500026858,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026858.pdf
G000597,118,2023-05-27,Israel,American Israel Education Foundation,500026506,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026506.pdf
G000597,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026302,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026302.pdf
G000597,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026407,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026407.pdf
G000597,118,2023-04-24,"New York, NY",Climate Solutions Foundation,500026209,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026209.pdf
G000597,118,2023-02-13,"Miami, FL",Global Women's Innovation Network,500025828,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025828.pdf
G000597,118,2023-02-13,"Miami, FL",Global Women's Innovation Network,500025830,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025830.pdf
G000597,118,2023-01-05,"Las Vegas, NV",Consumer Technology Association,500025774,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025774.pdf
G000597,117,2022-11-09,Egypt,Climate Solutions Foundation,500025668,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025668.pdf
G000597,117,2022-10-12,"San Francisco, CA","Software Education Foundation d.b.a. Software.org: the BSA Foundation (""Software.org"")",500025427,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025427.pdf
G000597,117,2022-07-05,"Mexico City, Mexico",Center Foorward,500024998,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024998.pdf
G000597,117,2022-07-05,"Mexico City, Mexico",Center Forward,500024955,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024955.pdf
G000597,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024810,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024810.pdf
G000597,117,2022-04-12,"Stanford, CA",Stanford University,500024238,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024238.pdf
G000597,117,2022-03-03,"San Antonio, TX",Republican Main Street Partnership,500024081,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024081.pdf
G000597,117,2022-03-03,"San Antonio, TX",Republican Main Street Partnership,500024072,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024072.pdf
G000597,117,2022-03-03,SAT,Republican Main Street Partnership,500024081,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024081.pdf
G000597,117,2022-02-18,TLV,American Israel Education Foundation,500024035,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024035.pdf
W000823,118,2023-07-29,Israel,American Israel Education Foundation,500026713,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026713.pdf
W000823,118,2023-05-27,Japan,Association of Former Members of Congress and Sasakawa Peace Foundation USA,500026493,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026493.pdf
W000823,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026349,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026349.pdf
W000823,118,2023-03-31,"Middleburg, VA",Center Forward,500026090,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026090.pdf
W000823,117,2022-08-23,"Stamford, CA",Stanford University,500025247,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025247.pdf
W000823,117,2022-08-23,"Stanford, CA",Stanford University,500025247,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025247.pdf
W000823,117,2022-06-25,"Tel Aviv, Israel",American Israel Education Foundation (AIEF),500024923,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024923.pdf
W000823,117,2022-06-18,Israel,American Israel,500024888,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024888.pdf
W000823,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024444,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024444.pdf
W000823,117,2022-03-11,"Middleburg, VA",Center Forward,500024120,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024120.pdf
W000823,117,2021-11-12,"Middleburg, VA",Center Forward,500023848,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023848.pdf
W000823,117,2021-11-12,"Middleburg, VA",Center Forward,500023833,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023833.pdf
W000823,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023689,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023689.pdf
W000823,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023139,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023139.pdf
W000823,116,2020-02-19,"Cape Canaveral, FL",Florida Ports Council,500023044,https://disclosures-clerk.house.gov/gtimages/ST/2020/500023044.pdf
W000823,116,2020-02-19,"Jacksonville, FL",Florida Ports Council,500023044,https://disclosures-clerk.house.gov/gtimages/ST/2020/500023044.pdf
W000823,116,2020-02-19,"White Sulphur Springs, WV",Congressional Institute,500023023,https://disclosures-clerk.house.gov/gtimages/ST/2020/500023023.pdf
W000823,116,2019-11-15,"Baltimore, MD",With Honor Action,500022626,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022626.pdf
W000823,116,2019-08-08,"Jerusalem, Israel",American Israel Education Foundation,500022153,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022153.pdf
W000823,116,2019-08-08,"Tel Aviv, Israel",American Israel Education Foundation,500022153,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022153.pdf
F000469,117,2022-10-26,"Cambridge, MD",Conservative Partnership Institute,500025582,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025582.pdf
F000469,117,2021-02-11,"Miami, FL","Conservative Partnership Institute, Inc.",500023105,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023105.pdf
F000469,116,2019-08-12,"Boise, ID",Leadership Idaho,500022067,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022067.pdf
F000469,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021581,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021581.pdf
R000305,118,2023-08-26,Norway,"Aspen Institute, Inc., Breakthrough Energy Foundation, and Climate Imperative",500027063,https://disclosures-clerk.house.gov/gtimages/MT/2023/500027063.pdf
R000305,117,2022-08-29,"Reykjavik, Iceland","Aspen Institute, Inc., Democracy Fund, and Rockefeller Brothers Fund",500025264,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025264.pdf
R000305,117,2022-05-28,"Kyoto, Japan",United States Association of Former Members of Congress and Sasakawa Peace Foundation,500024706,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024706.pdf
R000305,117,2022-05-28,"Tokyo, Japan",United States Association of Former Members of Congress and Sasakawa Peace Foundation,500024706,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024706.pdf
R000612,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026440,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026440.pdf
R000612,118,2023-03-02,"Cambridge, MD","Conservative Partnership Institute, Inc.",500025937,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025937.pdf
R000612,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024738,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024738.pdf
R000612,117,2022-06-01,"Wiliamsburg, VA",Congressional Institute,500024770,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024770.pdf
R000612,116,2019-08-08,"Jerusalem, Israel",American Israel Education Foundation,500022011,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022011.pdf
R000612,116,2019-08-08,"Tel Aviv, Israel",American Israel Education Foundation,500022011,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022011.pdf
R000612,116,2019-08-08,"Tiberias, Israel",American Israel Education Foundation,500022011,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022011.pdf
R000612,116,2019-08-08,"Jerusalem, Israel",American Israel Education Foundation,500022187,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022187.pdf
R000612,116,2019-08-08,"Tel Aviv, Israel",American Israel Education Foundation,500022187,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022187.pdf
R000612,116,2019-08-08,"Tiberias, Israel",American Israel Education Foundation,500022187,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022187.pdf
R000612,116,2019-05-18,"Richmond, VA",Pew Charitable Trusts,500021291,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021291.pdf
R000612,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021228,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021228.pdf
E000298,118,2023-08-04,United Kingdom,"The Ripon Society, The Franklin Center for Global Policy Exchange",500026767,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026767.pdf
E000298,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026334,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026334.pdf
E000298,118,2023-04-10,Italy,"Aspen Institute, Inc., and the Rockefeller Foundation",500026179,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026179.pdf
E000298,117,2022-11-09,Spain,Ripon Society and the Franklin Center for Global Policy Exchange,500025664,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025664.pdf
E000298,117,2022-10-14,"Warrenton, VA",Faith and Law Project,500025506,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025506.pdf
E000298,117,2022-07-07,"Cambridge, MD",Conservative Partnership Institute,500024980,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024980.pdf
E000298,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024795,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024795.pdf
E000298,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024823,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024823.pdf
E000298,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024354,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024354.pdf
E000298,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023565,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023565.pdf
E000298,117,2021-09-04,"Tbilisi, Republic of Georgia",US-GEORGIA FRIENDSHIP ASSOCIATION,500023426,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023426.pdf
E000298,117,2021-09-04,"Tbilisi, Georgia",U.S. Georgia Friendship Association,500023426,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023426.pdf
E000298,117,2021-08-16,"Des Moines, IA",Iowa Renewable Fuels Association,500023358,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023358.pdf
E000298,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023144,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023144.pdf
E000298,116,2020-02-18,"New Orleans, LA",Casey Family Programs,500022820,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022820.pdf
E000298,116,2019-09-11,"Kiev, Ukraine",Atlantic Council's Eurasia Center,500022258,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022258.pdf
E000298,116,2019-08-12,"Altoona, IA",Iowa Renewable Fuels Association,500021958,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021958.pdf
E000298,116,2019-08-12,"Dubuque, IA",Iowa Renewable Fuels Association,500021958,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021958.pdf
E000298,116,2019-08-12,"Waterloo, IA",Iowa Renewable Fuels Association,500021958,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021958.pdf
E000298,116,2019-08-08,"Jerusalem, Israel",American Israel Education Foundation,500022013,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022013.pdf
M001196,118,2023-10-20,"Charlottesville, VA",Pew Charitable Trusts and the Joyce Foundation,500027243,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027243.pdf
M001196,117,2022-02-20,Tel Aviv,J Street Education Fund,500024055,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024055.pdf
M001196,116,2019-04-14,"Cambridge, MA",Massachusetts Institute of Technology; Frankel Foundation,500020941,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020941.pdf
M001196,115,2018-09-17,"Dublin, Ireland",Progressive Policy Institute,500020317,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020317.pdf
M001196,115,2018-09-17,"London, United Kingdom",Progressive Policy Institute,500020317,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020317.pdf
M001196,115,2017-10-07,"Philadelphia, PA",Pew Charitable Trusts,500018366,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018366.pdf
M001196,115,2017-07-05,"Seattle, WA",Microsoft,500017811,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017811.pdf
M001196,115,2017-05-31,"Charlottesville, VA",International Committee of the Red Cross,500017676,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017676.pdf
M001196,115,2017-03-10,"Sea Island, GA",American Enterprise Institute,500017021,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017021.pdf
M001196,115,2017-02-20,"Havana, Cuba",Washington Office on Latin America,500016876,https://disclosures-clerk.house.gov/gtimages/ST/2017/500016876.pdf
M001196,115,2017-02-20,"Havana, Cuba",Washington Office on Latin America,500016887,https://disclosures-clerk.house.gov/gtimages/MT/2017/500016887.pdf
M001196,114,2016-12-11,"Havana, Cuba",Washington Office on Latin America (WOLA),500016671,https://disclosures-clerk.house.gov/gtimages/ST/2016/500016671.pdf
M001196,114,2016-09-19,"New York City, NY",Council on Foreign Relations,500016468,https://disclosures-clerk.house.gov/gtimages/ST/2016/500016468.pdf
M001196,114,2015-11-11,"Atlanta, GA",ACT The App Association,500014898,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014898.pdf
M001196,114,2015-11-06,"New York, NY","Progressive Policy Institute; Richard Paul Richman Center for Business, Law, and Public Policy at Co",500014840,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014840.pdf
M001196,114,2015-10-15,"Austin, TX",ACT The App Assoication,500014739,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014739.pdf
M001196,114,2015-10-15,"Austin, TX",ACT The App Association,500014766,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014766.pdf
M001196,114,2015-10-15,"Austin, TX",ACT The App Association,500014806,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014806.pdf
M001196,114,2015-08-03,"Jerusalem, Israel",American Israel Education Foundation,500014479,https://disclosures-clerk.house.gov/gtimages/MT/2015/500014479.pdf
M001196,114,2015-08-03,"Tel Aviv, Israel",American Israel Education Foundation,500014479,https://disclosures-clerk.house.gov/gtimages/MT/2015/500014479.pdf
C001104,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024474,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024474.pdf
B001297,118,2023-06-26,"Cambridge, MD","Conservative Partnership Institute, Inc.",500026568,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026568.pdf
B001297,118,2023-02-28,Belgium,Keystone Europe Limited,500025882,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025882.pdf
B001297,118,2023-02-15,"Cambridge, MD","American Accountability Foundation, Conservative Partnership Institute and Heritage Foundation",500025857,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025857.pdf
B001297,117,2022-10-13,"Richmond, VA",Heritage Foundation,500025521,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025521.pdf
B001297,117,2022-10-13,"Lexington, VA",Heritage Foundation,500025450,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025450.pdf
B001297,117,2022-09-03,Israel,American Israel Education Foundation.,500025351,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025351.pdf
B001297,117,2022-08-28,"Vilnius, Lithuania",Atlantic Council,500025303,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025303.pdf
B001297,117,2022-08-28,"Warsaw, Poland",Atlantic Council,500025303,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025303.pdf
B001297,117,2022-08-10,"Cambridge, MD",Conservative Partnership Institute,500025079,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025079.pdf
B001297,117,2022-08-10,"Cambridge, MD",Conservative Partnership Institute,500025026,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025026.pdf
B001297,117,2022-06-24,"Gettysburg, PA",The Heritage Foundation,500024914,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024914.pdf
B001297,117,2022-04-21,"Chicago, IL",University of Chicago and John S. and James L. Knight Foundation,500024251,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024251.pdf
B001297,117,2022-04-20,"Cambridge, MA",Massachusetts Institute of Technology and Raymond Frankel Foundation.,500024292,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024292.pdf
B001297,117,2022-02-10,"Amelia Island, FL",Conservative Partnership Institute,500023997,https://disclosures-clerk.house.gov/gtimages/MT/2022/500023997.pdf
B001297,117,2021-11-13,"Warrenton, VA",Partnership for a Secure America,500023847,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023847.pdf
B001297,116,2019-10-05,"Busan, South Korea",US Association of Former Members of Congress,500022338,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022338.pdf
B001297,116,2019-10-05,"Seoul, South Korea",US Association of Former Members of Congress,500022338,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022338.pdf
B001297,116,2019-08-20,"Guatemala City, Guatemala",Guatemala Prospera,500022079,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022079.pdf
B001297,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021539,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021539.pdf
B001297,116,2019-05-18,"Richmond, VA",Pew Charitable Trusts,500021317,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021317.pdf
H001086,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026375,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026375.pdf
H001086,118,2023-02-17,Israel,U.S. Israel Education Association (USIEA),500025928,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025928.pdf
H001086,118,2023-02-17,Israel,U.S. Israel Education Association (USIEA),500025950,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025950.pdf
H001086,117,2022-10-13,"Richmond, VA",Heritage Foundation,500025573,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025573.pdf
H001086,117,2022-08-23,"Stanford, CA",Stanford University,500025222,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025222.pdf
H001086,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024606,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024606.pdf
H001086,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024797,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024797.pdf
H001086,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024455,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024455.pdf
H001086,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023742,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023742.pdf
H001086,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023526,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023526.pdf
H001086,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023248,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023248.pdf
H001086,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023361,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023361.pdf
T000482,118,2023-10-11,"Sunnyvale, CA",Information Technology and Innovation Foundation,500027188,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027188.pdf
T000482,118,2023-02-17,Israel,J Street Education Fund,500025981,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025981.pdf
T000482,118,2023-01-05,"Las Vegas, NV",Consumer Technology Association,500025788,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025788.pdf
T000482,117,2022-11-28,"Miami, FL",John S. and James L. Knight Foundation,500025713,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025713.pdf
T000482,117,2022-08-08,"Stanford, CA",Stanford University,500025072,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025072.pdf
T000482,117,2022-07-01,"Tel Aviv, Israel",J Street Education Fund,500024918,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024918.pdf
T000482,117,2022-04-20,"Cambridge, MA",Massachusetts Institute of Technology,500024275,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024275.pdf
T000482,116,2019-08-04,"Jerusalem, Israel",American Israel Education Foundation,500021944,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021944.pdf
T000482,116,2019-08-04,"Tel Aviv, Israel",American Israel Education Foundation,500021944,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021944.pdf
T000482,116,2019-08-04,"Tiberias, Israel",American Israel Education Foundation,500021944,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021944.pdf
T000482,116,2019-05-29,"Lisbon, Portugal",Luso-American Development Foundation,500021512,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021512.pdf
D000629,118,2023-02-17,Israel,J Street Education Fund,500025927,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025927.pdf
D000629,117,2022-04-20,"Boston, MA",Massachusetts Institute of Technology,500024282,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024282.pdf
D000629,117,2022-03-11,"Middleburg, VA",Center Forward,500024178,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024178.pdf
D000629,116,2019-08-04,"Jerusalem, Israel",American Israel Education Foundation,500021967,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021967.pdf
D000629,116,2019-08-04,"Tel Aviv, Israel",American Israel Education Foundation,500021967,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021967.pdf
D000629,116,2019-08-04,"Tiberias, Israel",American Israel Education Foundation,500021967,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021967.pdf
D000629,116,2019-03-28,"New York, NY",New York University School of Law,500021810,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021810.pdf
A000055,118,2023-10-27,"Warrenton, VA",Faith and Law Project,500027238,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027238.pdf
A000055,118,2023-10-27,"Warrenton, VA",Faith and Law Project,500027260,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027260.pdf
A000055,118,2023-07-01,Israel,American Israel Education Foundation,500026677,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026677.pdf
A000055,118,2023-05-27,Israel,American Israel Education Foundation,500026507,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026507.pdf
A000055,118,2023-05-25,Croatia,Fellowship Foundation (d.b.a. International Foundation,500026496,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026496.pdf
A000055,118,2023-05-25,Serbia,Fellowship Foundation (d.b.a. International Foundation,500026496,https://disclosures-clerk.house.gov/gtimages/MT/2023/500026496.pdf
A000055,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026350,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026350.pdf
A000055,118,2023-03-20,"Charlston, SC",Family Policy Alliance Foundation,500026083,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026083.pdf
A000055,118,2023-03-20,"Charleston, SC",Family Policy Alliance Foundation,500026296,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026296.pdf
A000055,117,2022-10-14,"Warrenton, VA",The Faith and Law Project,500025428,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025428.pdf
A000055,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024752,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024752.pdf
A000055,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024760,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024760.pdf
A000055,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023479,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023479.pdf
