hearing_congress,hearing_chamber,hearing_committee_id,hearing_date,hearing_description
117,senate,SSEG,2021-11-18,"Business meeting to consider S.172 and H.R.1664, bills to authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, S.180, to withdraw certain Bureau of Land Management land from mineral development, S.270, to amend the Act entitled &quot;Act to provide for the establishment of the Brown v. Board of Education National Historic Site in the State of Kansas&quot; to provide for inclusion of additional related sites in the National Park System, S.491, to amend the Wild and Scenic Rivers Act to designate certain river segments in the York River watershed in the State of Maine as components of the National Wild and Scenic Rivers System, S.535, to authorize the location of a memorial on the National Mall to commemorate and honor the members of the Armed Forces that served on active duty in support of the Global War on Terrorism, S.554 and H.R.297, bills to require the Secretary of Agriculture to conduct a study on the establishment of, and the potential land that could be included in, a unit of the National Forest System in the State of Hawaii, S.569, to direct the Secretary of Agriculture to transfer certain National Forest System land to the State of South Dakota, S.609, to withdraw the National Forest System land in the Ruby Mountains subdistrict of the Humboldt-Toiyabe National Forest and the National Wildlife Refuge System land in Ruby Lake National Wildlife Refuge, Elko and White Pine Counties, Nevada, from operation under the mineral leasing laws, S.753, to reauthorize the Highlands Conservation Act, to authorize States to use funds from that Act for administrative purposes, S.904, to require the Secretary of the Interior, the Secretary of Agriculture, and the Assistant Secretary of the Army for Civil Works to digitize and make publicly available geographic information system mapping data relating to public access to Federal land and waters for outdoor recreation, S.990, to reauthorize the Northern Rio Grande National Heritage Area, S.1317, to modify the boundary of the Sunset Crater Volcano National Monument in the State of Arizona, S.1318, to reauthorize the Yuma Crossing National Heritage Area, S.1320, to establish the Chiricahua National Park in the State of Arizona as a unit of the National Park System, S.1321, to modify the boundary of the Casa Grande Ruins National Monument, S.1354, to amend the National Trails System Act to designate the Chilkoot National Historic Trail and to provide for a study of the Alaska Long Trail, S.1583, to reauthorize the Lake Tahoe Restoration Act, S.1589, to designate certain land administered by the Bureau of Land Management and the Forest Service in the State of Oregon as wilderness and national recreation areas, to withdraw certain land located in Curry County and Josephine County, Oregon, from all forms of entry, appropriation, or disposal under the public land laws, location, entry, and patent under the mining laws, and operation under the mineral leasing and geothermal leasing laws, S.1620, to direct the Secretary of the Interior to convey to the city of Eunice, Louisiana, certain Federal land in the State of Louisiana, S.1631, to authorize the Secretary of Agriculture to convey certain National Forest System land in the State of Arizona to the Arizona Board of Regents, S.1771, to authorize reference to the museum located at Blytheville/Eaker Air Force Base in Blytheville, Arkansas, as the &quot;National Cold War Center&quot;, S.1964, to amend the Omnibus Parks and Public Lands Management Act of 1996 to provide for the establishment of a Ski Area Fee Retention Account, S.2158, to extend the authorization for the Cape Cod National Seashore Advisory Commission, S.2433, to require the Secretary of the Interior to develop and maintain a cadastre of Federal real property, S.2490, to establish the Blackwell School National Historic Site in Marfa, Texas, S.2524, to amend the Alaska Native Claims Settlement Act to exclude certain payments to aged, blind, or disabled Alaska Natives or descendants of Alaska Natives from being used to determine eligibility or certain programs, H.R.1192, to impose requirements on the payment of compensation to professional persons employed in voluntary cases commenced under title III of the Puerto Rico Oversight Management and Economic Stability Act (commonly known as &quot;PROMESA&quot;), H.R.2497, to establish the Amache National Historic Site in the State of Colorado as a Unit of the National Park System, H.R.4300, to direct the Secretary of the Interior and the Secretary of Agriculture to make free National Parks and Federal Recreational Lands Passes available to members of the Armed Forces, and an original bill to reauthorize funding for certain National Heritage Areas."
117,senate,SSEG,2021-11-16,"Business meeting to consider the nominations of Laura Daniel-Davis, of Virginia, to be an Assistant Secretary of the Interior, and Sara C. Bronin, of Connecticut, to be Chairman of the Advisory Council on Historic Preservation; to be immediately followed by a hearing to examine the causes, outlook, and implications of domestic and international energy price trends."
117,senate,SSEG,2021-11-04,Hearings to examine the potential non-electric applications of civilian nuclear energy.
117,senate,SSEG,2021-11-02,"Business meeting to consider the nominations of Geraldine Richmond, of Oregon, to be Under Secretary for Science, Brad John Crabtree, of North Dakota, to be an Assistant Secretary (Fossil Energy and Carbon Management), and Asmeret Asefaw Berhe, of California, to be Director of the Office of Science, all of the Department of Energy, M. Camille Calimlim Touton, of Nevada, to be Commissioner of Reclamation, Laura Daniel-Davis, of Virginia, to be an Assistant Secretary, and Charles F. Sams III, of Oregon, to be Director of the National Park Service, all of the Department of the Interior, Willie L. Phillips, Jr., of the District of Columbia, to be a Member of the Federal Energy Regulatory Commission, and Sara C. Bronin, of Connecticut, to be Chairman of the Advisory Council on Historic Preservation."
117,senate,SSEG,2021-10-21,"Hearings to examine S.1734, to direct the Secretary of the Interior and the Secretary of Agriculture to encourage and expand the use of prescribed fire on land managed by the Department of the Interior or the Forest Service, with an emphasis on units of the National Forest System in the western United States, S.1964, to amend the Omnibus Parks and Public Lands Management Act of 1996 to provide for the establishment of a Ski Area Fee Retention Account, S.2404, to improve Federal activities relating to wildfires, S.2436, to amend the Healthy Forests Restoration Act of 2003 to establish emergency fireshed management areas, S.2561, to amend the Forest and Rangeland Renewable Resources Planning Act of 1974 and the Federal Land Policy and Management Act of 1976 to provide that a land resource management plan or land use plan approved, amended, or revised under those Acts shall not be considered to be a continuing Federal agency action or constitute a discretionary Federal involvement or control for a distinct Federal purpose, S.2564, to establish a pilot program under which the Chief of the Forest Service may use alternative dispute resolution in lieu of judicial review for certain projects, S.2650, to provide mandatory funding for hazardous fuels reduction projects on certain Federal land, S.2806, to direct the Secretary of Agriculture to select and implement landscape-scale forest restoration projects, to assist communities in increasing their resilience to wildfire, and S.2836, to improve revegetation and carbon sequestration activities in the United States."
117,senate,SSEG,2021-10-19,"Hearings to examine S.180, to withdraw certain Bureau of Land Management land from mineral development, S.528, to authorize the Secretary of the Interior to convey certain land to La Paz County, Arizona, S.607, to discourage speculative oil and gas leasing and to promote enhanced multiple use management of public land and National Forest System land, S.1214, to amend the Federal Land Policy and Management Act of 1976 to authorize the Secretary of the Interior and the Secretary of Agriculture to enter into cooperative agreements with States to provide for State administration of allotment management plans, S.1411, to provide for the conveyance of certain Federal land to Lander County, Nevada, to designate certain wilderness areas in Lander County, Nevada, S.1459, to provide for the protection of and investment in certain Federal land in the State of California, S.1493, to sustain economic development and recreational use of National Forest System land in the State of Montana, to add certain land to the National Wilderness Preservation System, to designate new areas for recreation, S.1538, to amend the Smith River National Recreation Area Act to include certain additions to the Smith River National Recreation Area, to amend the Wild and Scenic Rivers Act to designate certain wild rivers in the State of Oregon, S.1583, to reauthorize the Lake Tahoe Restoration Act, S.1589, to designate certain land administered by the Bureau of Land Management and the Forest Service in the State of Oregon as wilderness and national recreation areas, to withdraw certain land located in Curry County and Josephine County, Oregon, from all forms of entry, appropriation, or disposal under the public land laws, location, entry, and patent under the mining laws, and operation under the mineral leasing and geothermal leasing laws, S.1631, to authorize the Secretary of Agriculture to convey certain National Forest System land in the State of Arizona to the Arizona Board of Regents, S.2130, to modify the disposition of certain outer Continental Shelf revenues and to open Federal financial sharing to heighten opportunities for renewable energy, S.2433, to require the Secretary of the Interior to develop and maintain a cadastre of Federal real property, and S.2524, to amend the Alaska Native Claims Settlement Act to exclude certain payments to aged, blind, or disabled Alaska Natives or descendants of Alaska Natives from being used to determine eligibility or certain programs."
117,senate,SSEG,2021-10-19,"Hearings to examine the nominations of Willie L. Phillips, Jr., of the District of Columbia, to be a Member of the Federal Energy Regulatory Commission, Brad John Crabtree, of North Dakota, to be an Assistant Secretary of Energy (Fossil Energy and Carbon Management), and Charles F. Sams III, of Oregon, to be Director of the National Park Service, Department of the Interior."
117,senate,SSEG,2021-10-06,Hearings to examine the status and management of drought in the western United States.
117,senate,SSEG,2021-10-06,"Hearings to examine S.336, to amend the Omnibus Parks and Public Lands Management Act of 1996 to reauthorize the Ohio &amp;#38;amp; Erie National Heritage Canalway, S.378, to reauthorize the Rivers of Steel National Heritage Area, the Lackawanna Valley National Heritage Area, the Delaware and Lehigh National Heritage Corridor, the Schuylkill River Valley National Heritage Area, and the Oil Region National Heritage Area, S.511, to establish the Bronzeville-Black Metropolis National Heritage Area in the State of Illinois, S.635, to reauthorize The Last Green Valley National Heritage Corridor and the Upper Housatonic Valley National Heritage Area, S.654, to reauthorize the Blue Ridge National Heritage Area, S.787, to amend the Atchafalaya National Heritage Area Act to extend the authority of the Secretary of the Interior to provide assistance to the local coordinating entity for the Atchafalaya National Heritage Area under that Act, S.825, to establish the Southern Maryland National Heritage Area, S.972, to reauthorize the Essex National Heritage Area, S.990, to reauthorize the Northern Rio Grande National Heritage Area, S.1004, to extend the authorization of the Mormon Pioneer National Heritage Area, to designate the Great Basin National Heritage Route in the State of Nevada as the &quot;Great Basin National Heritage Area&quot;, to designate the Great Basin Heritage Route Partnership as the &quot;Great Basin Heritage Area Partnership&quot;, to extend the authorization of the Great Basin National Heritage Area, S.1112, to amend the National Trails System Act to designate the Chisholm National Historic Trail and the Western National Historic Trail, S.1224, to reauthorize, and increase the total funding cap for, the America&#39;s Agricultural Heritage Partnership, to redesignate the America&#39;s Agricultural Heritage Partnership as the &quot;Silos &amp;#38;amp; Smokestacks National Heritage Area&quot;, S.1258, to extend the authorization of each of the National Coal Heritage Area and the Wheeling National Heritage Area in the State of West Virginia, S.1284 and H.R.2497, bills to establish the Amache National Historic Site in the State of Colorado as a Unit of the National Park System, S.1318, to reauthorize the Yuma Crossing National Heritage Area, S.1329, to amend the National Aviation Heritage Area Act to reauthorize the National Aviation Heritage Area, S.1620, to direct the Secretary of the Interior to convey to the city of Eunice, Louisiana, certain Federal land in the State of Louisiana, S.1643, to establish the Alabama Black Belt National Heritage Area, S.1942, to standardize the designation of National Heritage Areas, S.1954, to reauthorize the John H. Chafee Blackstone River Valley National Heritage Corridor, S.2158, to extend the authorization for the Cape Cod National Seashore Advisory Commission, S.2296, establish the Northern Neck National Heritage Area, S.2438, to modify the boundary of the Cane River Creole National Historical Park in the State of Louisiana, S.2441, to establish in the States of North Carolina and South Carolina the Southern Campaign of the Revolution National Heritage Corridor, S.2482, to amend the Champlain Valley National Heritage Partnership Act of 2006 to reauthorize the Champlain Valley National Heritage Partnership, S.2490, to establish the Blackwell School National Historic Site in Marfa, Texas, S.2580, to direct the Secretary of the Interior and the Secretary of Agriculture to make free National Parks and Federal Recreational Lands Passes available to members of the Armed Forces, S.2648, to amend the Omnibus Public Land Management Act of 2009 to reauthorize the Kenai Mountains-Turnagain Arm National Heritage Area in the State of Alaska, and S.2763, to extend the authorization for the MotorCities National Heritage Area in the State of Michigan."
117,senate,SSEG,2021-10-05,Hearings to examine and consider updates to the Mining Law of 1872.
117,senate,SSEG,2021-09-28,Hearings to examine the administration of laws under the jurisdiction of the Federal Energy Regulatory Commission.
117,senate,SSEG,2021-09-21,"Hearings to examine the nominations of Laura Daniel-Davis, of Virginia, to be an Assistant Secretary, and M. Camille Calimlim Touton, of Nevada, to be Commissioner of Reclamation, both of the Department of the Interior, and Sara C. Bronin, of Connecticut, to be Chairman of the Advisory Council on Historic Preservation."
117,senate,SSEG,2021-08-05,Hearings to examine the role of and programs within the Department of Energy&#39;s Office of Science.
117,senate,SSEG,2021-08-03,"Hearings to examine the nominations of Geraldine Richmond, of Oregon, to be Under Secretary for Science, and Asmeret Asefaw Berhe, of California, to be Director of the Office of Science, both of the Department of Energy, and Cynthia Weiner Stachelberg, of New York, to be an Assistant Secretary of the Interior."
117,senate,SSEG,2021-07-29,"Hearings to examine S.375 and H.R.1192, bills to impose requirements on the payment of compensation to professional persons employed in voluntary cases commenced under title III of the Puerto Rico Oversight Management and Economic Stability Act (commonly known as &quot;PROMESA&quot;)."
117,senate,SSEG,2021-07-28,"Hearings to examine the impacts of overcrowding in our national parks on park resources and visitor experiences, focusing on strategic approaches to visitor use management."
117,senate,SSEG,2021-07-27,Hearings to examine the President&#39;s proposed budget request for fiscal year 2022 for the Department of the Interior.
117,senate,SSEG,2021-07-22,"Business meeting to consider the nominations of Robert T. Anderson, of Washington, to be Solicitor, and Tracy Stone-Manning, of Montana, to be Director of the Bureau of Land Management, both of the Department of the Interior, and Shalanda H. Baker, of Texas, to be Director of the Office of Minority Economic Impact, Samuel T. Walsh, of New York, to be General Counsel, and Andrew Eilperin Light, of Georgia, to be an Assistant Secretary (International Affairs), all of the Department of Energy."
117,senate,SSEG,2021-07-14,"Business meeting to consider an original bill to invest in the energy and outdoor infrastructure of the United States to deploy new and innovative technologies, update existing infrastructure to be reliable and resilient, and secure energy infrastructure against physical and cyber threats."
117,senate,SSEG,2021-06-24,"Hearings to examine the infrastructure needs of the U.S. energy sector, western water, and public lands, including an original bill to invest in the energy and outdoor infrastructure of the United States to deploy new and innovative technologies, update existing infrastructure to be reliable and resilient, and secure energy infrastructure against physical and cyber threats."
117,senate,SSEG,2021-06-23,"Hearings to examine examine existing programs and future opportunities to ensure access to affordable, reliable, and clean energy for rural and low-income communities."
117,senate,SSEG,2021-06-23,"Hearings to examine S.31, to limit the establishment or extension of national monuments in the State of Utah, S.172, to authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, S.192, to amend the Wild and Scenic Rivers Act to designate certain river segments in the State of Oregon as components of the National Wild and Scenic Rivers System, S.270, to amend the Act entitled &quot;Act to provide for the establishment of the Brown v. Board of Education National Historic Site in the State of Kansas&quot; to provide for inclusion of additional related sites in the National Park System, S.491, to amend the Wild and Scenic Rivers Act to designate certain river segments in the York River watershed in the State of Maine as components of the National Wild and Scenic Rivers System, S.535, to authorize the location of a memorial on the National Mall to commemorate and honor the members of the Armed Forces that served on active duty in support of the Global War on Terrorism, S.753, to reauthorize the Highlands Conservation Act, to authorize States to use funds from that Act for administrative purposes, S.1317, to modify the boundary of the Sunset Crater Volcano National Monument in the State of Arizona, S.1320, to establish the Chiricahua National Park in the State of Arizona as a unit of the National Park System, S.1321, to modify the boundary of the Casa Grande Ruins National Monument, S.1354, to amend the National Trails System Act to designate the Chilkoot National Historic Trail and to provide for a study of the Alaska Long Trail, S.1526, to authorize the use of off-highway vehicles in certain areas of the Capitol Reef National Park, Utah, S.1527, to amend title 54, United States Code, to provide that State law shall apply to the use of motor vehicles on roads within a System unit, S.1769, to adjust the boundary of the Santa Monica Mountains National Recreation Area to include the Rim of the Valley Corridor, and S.1771, to authorize reference to the museum located at Blytheville/Eaker Air Force Base in Blytheville, Arkansas, as the &quot;National Cold War Center&quot;."
117,senate,SSEG,2021-06-17,Hearings to examine the President&#39;s proposed budget request for fiscal year 2022 for the U.S. Forest Service.
117,senate,SSEG,2021-06-16,"Hearings to examine S.173, to provide for the designation of certain wilderness areas, recreation management areas, and conservation areas in the State of Colorado, S.177, to amend the John D. Dingell, Jr. Conservation, Management, and Recreation Act to establish the Cerro de la Olla Wilderness in the Rio Grande del Norte National Monument and to modify the boundary of the Rio Grande del Norte National Monument, S.182, to withdraw certain Federal land in the Pecos Watershed area of the State of New Mexico from mineral entry, S.455, to designate and expand wilderness areas in Olympic National Forest in the State of Washington, and to designate certain rivers in Olympic National Forest and Olympic National Park as wild and scenic rivers, S.554, to require the Secretary of Agriculture to conduct a study on the establishment of, and the potential land that could be included in, a unit of the National Forest System in the State of Hawaii, S.567, to provide for conservation and economic development in the State of Nevada, S.569, to direct the Secretary of Agriculture to transfer certain National Forest System land to the State of South Dakota, S.609, to withdraw the National Forest System land in the Ruby Mountains subdistrict of the Humboldt-Toiyabe National Forest and the National Wildlife Refuge System land in Ruby Lake National Wildlife Refuge, Elko and White Pine Counties, Nevada, from operation under the mineral leasing laws, S.904, to require the Secretary of the Interior, the Secretary of Agriculture, and the Assistant Secretary of the Army for Civil Works to digitize and make publicly available geographic information system mapping data relating to public access to Federal land and waters for outdoor recreation, S.1008, to require the Secretary of the Interior to develop a modeling tool, conduct a study, and issue reports relating to the tax equivalent amount of payments under the payment in lieu of taxes program, S.1076, to amend the Energy Policy Act of 2005 to require the Secretary of the Interior to establish a program to plug, remediate, and reclaim orphaned oil and gas wells and surrounding land, to provide funds to State and Tribal government to plug, remediate, and reclaim orphaned oil and gas wells and surrounding land, S.1128, to provide for the continuation of higher education through the conveyance to the University of Alaska of certain public land in the State of Alaska, S.1222, to designate and adjust certain lands in the State of Utah as components of the National Wilderness Preservation System, and S.1686, to amend the Wilderness Act to allow local Federal officials to determine the manner in which nonmotorized uses may be permitted in wilderness areas."
117,senate,SSEG,2021-06-15,Hearings to examine the President&#39;s proposed budget request for fiscal year 2022 for the Department of Energy.
117,senate,SSEG,2021-06-08,"Hearings to examine the nominations of Tracy Stone-Manning, of Montana, to be Director of the Bureau of Land Management, Department of the Interior, and Shalanda H. Baker, of Texas, to be Director of the Office of Minority Economic Impact, Samuel T. Walsh, of New York, to be General Counsel, and Andrew Eilperin Light, of Georgia, to be an Assistant Secretary (International Affairs), all of the Department of Energy."
117,senate,SSHR,2022-09-21,"Business meeting to consider the nominations of Karla Ann Gilbride, of Maryland, to be General Counsel of the Equal Employment Opportunity Commission, Jessica Looman, of Minnesota, to be Administrator of the Wage and Hour Division, Department of Labor, Moshe Z. Marvit, of Pennsylvania, to be a Member of the Federal Mine Safety and Health Review Commission, and other pending calendar business."
117,senate,SSHR,2022-09-14,"Hearings to examine stopping the spread of monkeypox, focusing on the Federal response."
117,senate,SSHR,2022-09-13,"Hearings to examine the nominations of Karla Ann Gilbride, of Maryland, to be General Counsel of the Equal Employment Opportunity Commission, and Jessica Looman, of Minnesota, to be Administrator of the Wage and Hour Division, Department of Labor."
117,senate,SSHR,2022-07-26,"Hearings to examine fighting fentanyl, focusing on the Federal response to a growing crisis."
117,senate,SSHR,2022-07-13,"Hearings to examine reproductive care in a post-&lt;em&gt;Roe &lt;/em&gt;America, focusing on barriers, challenges, and threats to women&#39;s health."
117,senate,SSHR,2022-06-22,"Hearings to examine supporting students and schools, focusing on promising practices to get back on track."
117,senate,SSHR,2022-06-16,"Hearings to examine an update on the ongoing Federal response to COVID-19, focusing on current status and future planning."
117,senate,SSHR,2022-06-14,"Business meeting to consider S.4348, to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs, medical devices, generic drugs, and biosimilar biological products, S.958, to amend the Public Health Service Act to expand the allowable use criteria for new access points grants for community health centers, S.4353, to amend the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to improve retirement plan provisions, H.R.1193, to amend title IV of the Public Health Service Act to direct the Director of the National Institutes of Health, in consultation with the Director of the National Heart, Lung, and Blood Institute, to establish a program under which the Director of the National Institutes of Health shall support or conduct research on valvular heart disease, S.4052, to reauthorize a program for early detection, diagnosis, and treatment regarding deaf and hard-of-hearing newborns, infants, and young children, and other pending calendar business."
117,senate,SSHR,2022-06-08,"Business meeting to consider S.4348, to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs, medical devices, generic drugs, and biosimilar biological products, S.958, to amend the Public Health Service Act to expand the allowable use criteria for new access points grants for community health centers, and other pending calendar business."
117,senate,SSHR,2022-05-26,"Hearings to examine infant formula crisis, focusing on addressing the shortage and getting formula on shelves."
117,senate,SSHR,2022-05-25,"Business meeting to consider the nominations of Kalpana Kotagal, of Ohio, to be a Member of the Equal Employment Opportunity Commission, LaWanda Amaker Toney, of Maryland, to be Assistant Secretary for Communications and Outreach, and Nasser H. Paydar, of Indiana, to be Assistant Secretary for Postsecondary Education, both of the Department of Education, Rita M. Landgraf, of Delaware, to be Assistant Secretary for Aging, Department of Health and Human Services, and other pending calendar business."
117,senate,SSHR,2022-05-25,"Business meeting to consider the nominations of Kalpana Kotagal, of Ohio, to be a Member of the Equal Employment Opportunity Commission, LaWanda Amaker Toney, of Maryland, to be Assistant Secretary for Communications and Outreach, and Nasser H. Paydar, of Indiana, to be Assistant Secretary for Postsecondary Education, both of the Department of Education, Rita M. Landgraf, of Delaware, to be Assistant Secretary for Aging, Department of Health and Human Services, and other pending calendar business."
117,senate,SSHR,2022-05-18,Hearings to examine cybersecurity in the health and education sectors.
117,senate,SSHR,2022-05-10,"Hearings to examine the nomination of Kalpana Kotagal, of Ohio, to be a Member of the Equal Employment Opportunity Commission."
117,senate,SSHR,2022-05-03,"Hearings to examine connecting workers and communities, focusing on preparing and supporting the broadband workforce."
117,senate,SSHR,2022-04-26,"Hearings to examine FDA user fee agreements, focusing on advancing medical product regulation and innovation for the benefit of patients and FDA Center Directors."
117,senate,SSHR,2022-04-05,"Hearings to examine FDA user fee agreements, focusing on advancing medical product regulation and innovation for the benefit of patients."
117,senate,SSHR,2022-04-05,"Hearings to examine FDA user fee agreements, focusing on advancing medical product regulation and innovation for the benefit of patients."
117,senate,SSHR,2022-03-29,Hearings to examine improving retirement and enhancing savings.
117,senate,SSHR,2022-03-29,Hearings to examine improving retirement and enhancing savings .
117,senate,SSHR,2022-03-23,"Hearings to examine strengthening Federal mental health and substance use disorder programs, focusing on opportunities, challenges, and emerging issues."
117,senate,SSHR,2022-03-22,"Hearings to examine child care and preschool, focusing on cutting costs for working families."
117,senate,SSHR,2022-03-22,"Hearings to examine child care and preschool, focusing on cutting costs for working families."
117,senate,SSHR,2022-03-15,"Business meeting to consider S.3799, to prepare for, and respond to, existing viruses, emerging new threats, and pandemics, and other pending calendar business."
117,senate,SSHR,2022-02-15,Hearings to examine supporting quality workforce development opportunities and innovation to address barriers to employment.
117,senate,SSHR,2022-02-10,"Business meeting to consider the nominations of Glenna Laureen Wright-Gallo, of Nevada, to be Assistant Secretary for Special Education and Rehabilitative Services, Department of Education, Christopher John Williamson, of West Virginia, to be Assistant Secretary of Labor for Mine Safety and Health, Mary Lucille Jordan, of Maryland, and Timothy Baker, of Virginia, both to be a Member of the Federal Mine Safety and Health Review Commission, and other pending calendar business."
117,senate,SSHR,2022-02-10,"Hearings to examine the health care workforce shortage, focusing on recruiting, revitalizing and diversifying."
117,senate,SSHR,2022-02-10,"Business meeting to consider the nominations of Glenna Laureen Wright-Gallo, of Nevada, to be Assistant Secretary for Special Education and Rehabilitative Services, Department of Education, Christopher John Williamson, of West Virginia, to be Assistant Secretary of Labor for Mine Safety and Health, Mary Lucille Jordan, of Maryland, and Timothy Baker, of Virginia, both to be a Member of the Federal Mine Safety and Health Review Commission, and other pending calendar business."
117,senate,SSHR,2022-02-09,"Business meeting to consider the nominations of Glenna Laureen Wright-Gallo, of Nevada, to be Assistant Secretary for Special Education and Rehabilitative Services, Department of Education, Christopher John Williamson, of West Virginia, to be Assistant Secretary of Labor for Mine Safety and Health, Mary Lucille Jordan, of Maryland, and Timothy Baker, of Virginia, both to be a Member of the Federal Mine Safety and Health Review Commission, and other pending calendar business."
117,senate,SSHR,2022-02-08,"Hearings to examine lessons learned from COVID-19, focusing on highlighting innovations, maximizing inclusive practices, and overcoming barriers to employment for people with disabilities."
117,senate,SSHR,2022-02-01,"Hearings to examine mental health and substance use disorders, focusing on responding to the growing crisis."
117,senate,SSHR,2022-02-01,"Hearings to examine mental health and substance use disorders, focusing on responding to the growing crisis."
117,senate,SSHR,2022-01-13,"Business meeting to consider the nominations of Robert McKinnon Califf, of North Carolina, to be Commissioner of Food and Drugs, Department of Health and Human Services, Jose Javier Rodriguez, of Florida, and Lisa M. Gomez, of New Jersey, both to be an Assistant Secretary, and David Weil, of Massachusetts, to be Administrator of the Wage and Hour Division, all of the Department of Labor, Amy Loyd, of New Mexico, to be Assistant Secretary for Career, Technical, and Adult Education, Department of Education, Javier Ramirez, of Illinois, to be Federal Mediation and Conciliation Director, Linda A. Puchala, of Maryland, to be Member of the National Mediation Board, and Susan Harthill, of Maryland, to be a Member of the Occupational Safety and Health Review Commission."
117,senate,SSHR,2022-01-13,"Business meeting to consider the nominations of Robert McKinnon Califf, of North Carolina, to be Commissioner of Food and Drugs, Department of Health and Human Services, Jose Javier Rodriguez, of Florida, and Lisa M. Gomez, of New Jersey, both to be an Assistant Secretary, and David Weil, of Massachusetts, to be Administrator of the Wage and Hour Division, all of the Department of Labor, Amy Loyd, of New Mexico, to be Assistant Secretary for Career, Technical, and Adult Education, Department of Education, Javier Ramirez, of Illinois, to be Federal Mediation and Conciliation Director, Linda A. Puchala, of Maryland, to be Member of the National Mediation Board, and Susan Harthill, of Maryland, to be a Member of the Occupational Safety and Health Review Commission."
117,senate,SSHR,2022-01-12,"Business meeting to consider the nominations of Robert McKinnon Califf, of North Carolina, to be Commissioner of Food and Drugs, Department of Health and Human Services, Jose Javier Rodriguez, of Florida, and Lisa M. Gomez, of New Jersey, both to be an Assistant Secretary, and David Weil, of Massachusetts, to be Administrator of the Wage and Hour Division, all of the Department of Labor, Amy Loyd, of New Mexico, to be Assistant Secretary for Career, Technical, and Adult Education, Department of Education, Javier Ramirez, of Illinois, to be Federal Mediation and Conciliation Director, Linda A. Puchala, of Maryland, to be Member of the National Mediation Board, and Susan Harthill, of Maryland, to be a Member of the Occupational Safety and Health Review Commission."
117,senate,SSHR,2022-01-11,"Hearings to examine a Federal perspective on the COVID-19 response, focusing on addressing new variants."
117,senate,SSHR,2022-01-05,"Business meeting to consider the nominations of Robert McKinnon Califf, of North Carolina, to be Commissioner of Food and Drugs, Department of Health and Human Services, Jose Javier Rodriguez, of Florida, and Lisa M. Gomez, of New Jersey, both to be an Assistant Secretary, and David Weil, of Massachusetts, to be Administrator of the Wage and Hour Division, all of the Department of Labor, Amy Loyd, of New Mexico, to be Assistant Secretary for Career, Technical, and Adult Education, Department of Education, Javier Ramirez, of Illinois, to be Federal Mediation and Conciliation Director, and Linda A. Puchala, of Maryland, to be Member of the National Mediation Board."
117,senate,SSHR,2021-12-14,"Hearings to examine the nomination of Robert McKinnon Califf, of North Carolina, to be Commissioner of Food and Drugs, Department of Health and Human Services."
117,senate,SSHR,2021-12-02,"Business meeting to consider the nominations of Lisa M. Gomez, of New Jersey, to be an Assistant Secretary of Labor, James D. Rodriguez, of Texas, to be Assistant Secretary of Labor for Veterans&#39; Employment and Training, Maria Rosario Jackson, of the District of Columbia, to be Chairperson of the National Endowment for the Arts, Shelly C. Lowe, of Arizona, to be Chairperson of the National Endowment for the Humanities, and Susan Harthill, of Maryland, to be a Member of the Occupational Safety and Health Review Commission."
117,senate,SSHR,2021-11-30,"Business meeting to consider the nominations of Lisa M. Gomez, of New Jersey, to be an Assistant Secretary of Labor, James D. Rodriguez, of Texas, to be Assistant Secretary of Labor for Veterans&#39; Employment and Training, Maria Rosario Jackson, of the District of Columbia, to be Chairperson of the National Endowment for the Arts, Shelly C. Lowe, of Arizona, to be Chairperson of the National Endowment for the Humanities, and Susan Harthill, of Maryland, to be a Member of the Occupational Safety and Health Review Commission."
117,senate,SSHR,2021-11-04,"Hearings to examine the road ahead for the COVID-19 response, focusing on next steps."
117,senate,SSHR,2021-10-26,"Business meeting to consider the nominations of Michael D. Smith, of Virginia, to be Chief Executive Officer of the Corporation for National and Community Service, Jose Javier Rodriguez, of Florida, to be an Assistant Secretary, and Larry D. Turner, of North Carolina, to be Inspector General, both of the Department of Labor, Sandra D. Bruce, of Delaware, to be Inspector General, and Amy Loyd, of New Mexico, to be Assistant Secretary for Career, Technical, and Adult Education, both of the Department of Education, and Deirdre Hamilton, of the District of Columbia, Gerald W. Fauth, of Virginia, and Linda A. Puchala, of Maryland, each to be Member of the National Mediation Board."
117,senate,SSHR,2021-10-07,"Hearings to examine the nominations of Lisa M. Gomez, of New Jersey, and Jose Javier Rodriguez, of Florida, both to be an Assistant Secretary of Labor."
117,senate,SSHR,2021-09-30,"Hearings to examine school reopening during COVID-19, focusing on supporting students, educators, and families."
117,senate,SSHR,2021-09-22,"Hearings to examine successful on the job, apprenticeship training programs to help workers and business get ready to work."
