member_id,member_name,member_begin_date,congress,chamber,committee_id
W000798,Tim Walberg,,117,house,HSIF
R000599,Raul Ruiz,,117,house,HSIF
C001103,Buddy Carter,,117,house,HSIF
P000608,Scott Peters,,117,house,HSIF
D000615,Jeffrey Duncan,,117,house,HSIF
D000624,Debbie Dingell,,117,house,HSIF
P000609,Gary Palmer,,117,house,HSIF
V000131,Marc Veasey,,117,house,HSIF
D000628,Neal Dunn,,117,house,HSIF
K000382,Ann McLane Kuster,,117,house,HSIF
C001114,John Curtis,,117,house,HSIF
K000385,Robin Kelly,,117,house,HSIF
L000589,Debbie Lesko,,117,house,HSIF
B001300,Nanette Barragán,,117,house,HSIF
P000615,Greg Pence,,117,house,HSIF
C001120,Dan Crenshaw,,117,house,HSIF
B001303,Lisa Blunt Rochester,,117,house,HSIF
J000302,John Joyce,,117,house,HSIF
S001200,Darren Soto,,117,house,HSIF
A000377,Kelly Armstrong,,117,house,HSIF
O000171,Tom O'Halleran,,117,house,HSIF
R000602,Kathleen Rice,,117,house,HSIF
C001119,Angie Craig,,117,house,HSIF
S001216,Kim Schrier,,117,house,HSIF
T000482,Lori Trahan,,117,house,HSIF
F000468,Lizzie Fletcher,,117,house,HSIF
W000826,Susan Wild,,117,house,HSSO
G000591,Michael Guest,,117,house,HSSO
P000616,Dean Phillips,,117,house,HSSO
J000295,Dave Joyce,,117,house,HSSO
E000299,Veronica Escobar,,117,house,HSSO
R000609,John Rutherford,,117,house,HSSO
J000306,Mondaire Jones,,117,house,HSSO
A000377,Kelly Armstrong,,117,house,HSSO
W000187,Maxine Waters,,117,house,HSBA
M001156,Patrick T. McHenry,,117,house,HSBA
M000087,Carolyn B. Maloney,,117,house,HSBA
L000491,Frank D. Lucas,,117,house,HSBA
V000081,Nydia M. Velázquez,,117,house,HSBA
P000599,Bill Posey,,117,house,HSBA
S000344,Brad Sherman,,117,house,HSBA
L000569,Blaine Luetkemeyer,,117,house,HSBA
M001137,Gregory W. Meeks,,117,house,HSBA
H001058,Bill Huizenga,,117,house,HSBA
G000553,Al Green,,117,house,HSBA
C001061,Emanuel Cleaver II,,117,house,HSBA
W000812,Ann Wagner,,117,house,HSBA
P000593,Ed Perlmutter,,117,house,HSBA
B001282,Andy Barr,,117,house,HSBA
H001047,Jim Himes,,117,house,HSBA
W000816,Roger Williams,,117,house,HSBA
F000454,Bill Foster,,117,house,HSBA
H001072,French Hill,,117,house,HSBA
B001281,Joyce Beatty,,117,house,HSBA
E000294,Tom Emmer,,117,house,HSBA
V000130,Juan Vargas,,117,house,HSBA
Z000017,Lee Zeldin,,117,house,HSBA
G000583,Josh Gottheimer,,117,house,HSBA
L000583,Barry Loudermilk,,117,house,HSBA
G000581,Vicente Gonzalez,,117,house,HSBA
M001195,Alex Mooney,,117,house,HSBA
L000586,Al Lawson,,117,house,HSBA
D000626,Warren Davidson,,117,house,HSBA
S001204,Michael San Nicolas,,117,house,HSBA
B001305,Ted Budd,,117,house,HSBA
A000378,Cynthia Axne,,117,house,HSBA
K000392,David Kustoff,,117,house,HSBA
C001117,Sean Casten,,117,house,HSBA
H001074,Trey Hollingsworth,,117,house,HSBA
P000617,Ayanna Pressley,,117,house,HSBA
G000588,Anthony Gonzalez,,117,house,HSBA
T000486,Ritchie Torres,,117,house,HSBA
R000612,John Rose,,117,house,HSBA
S001157,David Scott,,117,house,HSBA
S001213,Bryan Steil,,117,house,HSBA
L000562,Stephen F. Lynch,,117,house,HSBA
G000589,Lance Gooden,,117,house,HSBA
A000370,Alma Adams,,117,house,HSBA
T000480,William Timmons,,117,house,HSBA
T000481,Rashida Tlaib,,117,house,HSBA
T000479,Van Taylor,,117,house,HSBA
D000631,Madeleine Dean,,117,house,HSBA
O000172,Alexandria Ocasio-Cortez,,117,house,HSBA
G000586,Jesús García,,117,house,HSBA
G000587,Sylvia Garcia,,117,house,HSBA
W000788,Nikema Williams,,117,house,HSBA
A000148,Jake Auchincloss,,117,house,HSBA
M001137,Gregory W. Meeks,,117,house,HSFA
M001157,Michael McCaul,,117,house,HSFA
S000344,Brad Sherman,,117,house,HSFA
S000522,Christopher H. Smith,,117,house,HSFA
S001165,Albio Sires,,117,house,HSFA
C000266,Steven J. Chabot,,117,house,HSFA
C001078,Gerald E. Connolly,,117,house,HSFA
W000795,Joe Wilson,,117,house,HSFA
P000605,Scott Perry,,117,house,HSFA
B001270,Karen Bass,,117,house,HSFA
I000056,Darrell Issa,,117,house,HSFA
K000375,Bill Keating,,117,house,HSFA
K000378,Adam Kinzinger,,117,house,HSFA
C001084,David Cicilline,,117,house,HSFA
Z000017,Lee Zeldin,,117,house,HSFA
B001287,Ami Bera,,117,house,HSFA
W000812,Ann Wagner,,117,house,HSFA
C001091,Joaquín Castro,,117,house,HSFA
M001199,Brian Mast,,117,house,HSFA
T000468,Dina Titus,,117,house,HSFA
F000466,Brian Fitzpatrick,,117,house,HSFA
L000582,Ted Lieu,,117,house,HSFA
B001297,Ken Buck,,117,house,HSFA
W000826,Susan Wild,,117,house,HSFA
B001309,Tim Burchett,,117,house,HSFA
P000616,Dean Phillips,,117,house,HSFA
G000590,Mark Green,,117,house,HSFA
O000173,Ilhan Omar,,117,house,HSFA
B001282,Andy Barr,,117,house,HSFA
A000376,Colin Allred,,117,house,HSFA
S001214,Greg Steube,,117,house,HSFA
L000592,Andy Levin,,117,house,HSFA
M001204,Daniel Meuser,,117,house,HSFA
S001209,Abigail Spanberger,,117,house,HSFA
T000478,Claudia Tenney,,117,house,HSFA
H001085,Chrissy Houlahan,,117,house,HSFA
P000048,August Pfluger,,117,house,HSFA
M001203,Tom Malinowski,,117,house,HSFA
M000317,Nicole Malliotakis,,117,house,HSFA
K000394,Andy Kim,,117,house,HSFA
M001186,Peter Meijer,,117,house,HSFA
J000305,Sara Jacobs,,117,house,HSFA
J000304,Ronny Jackson,,117,house,HSFA
M001135,Kathy Manning,,117,house,HSFA
K000397,Young Kim,,117,house,HSFA
C001059,Jim Costa,,117,house,HSFA
S000168,Maria Elvira Salazar,,117,house,HSFA
V000130,Juan Vargas,,117,house,HSFA
G000581,Vicente Gonzalez,,117,house,HSFA
S001190,Brad Schneider,,117,house,HSFA
T000193,Bennie Thompson,,117,house,HSHM
K000386,John Katko,,117,house,HSHM
J000032,Sheila Jackson Lee,,117,house,HSHM
M001157,Michael McCaul,,117,house,HSHM
L000559,Jim Langevin,,117,house,HSHM
H001077,Clay Higgins,,117,house,HSHM
P000604,Donald M. Payne Jr.,,117,house,HSHM
G000591,Michael Guest,,117,house,HSHM
C001110,J. Luis Correa,,117,house,HSHM
B001311,Dan Bishop,,117,house,HSHM
S001208,Elissa Slotkin,,117,house,HSHM
V000133,Jefferson Van Drew,,117,house,HSHM
C001061,Emanuel Cleaver II,,117,house,HSHM
N000190,Ralph Norman,,117,house,HSHM
G000553,Al Green,,117,house,HSHM
M001215,Mariannette Miller-Meeks,,117,house,HSHM
C001067,Yvette D. Clarke,,117,house,HSHM
H001086,Diana Harshbarger,,117,house,HSHM
S001193,Eric Swalwell,,117,house,HSHM
C001116,Andrew Clyde,,117,house,HSHM
T000468,Dina Titus,,117,house,HSHM
G000593,Carlos Giménez,,117,house,HSHM
W000822,Bonnie Watson Coleman,,117,house,HSHM
L000266,Jake LaTurner,,117,house,HSHM
R000602,Kathleen Rice,,117,house,HSHM
M001186,Peter Meijer,,117,house,HSHM
D000627,Val Demings,,117,house,HSHM
C001039,Kat Cammack,,117,house,HSHM
B001300,Nanette Barragán,,117,house,HSHM
P000048,August Pfluger,,117,house,HSHM
G000583,Josh Gottheimer,,117,house,HSHM
G000597,Andrew Garbarino,,117,house,HSHM
L000591,Elaine Luria,,117,house,HSHM
M001203,Tom Malinowski,,117,house,HSHM
T000486,Ritchie Torres,,117,house,HSHM
G000551,Raúl M. Grijalva,,117,house,HSII
W000821,Bruce Westerman,,117,house,HSII
N000179,Grace F. Napolitano,,117,house,HSII
C001059,Jim Costa,,117,house,HSII
G000552,Louie Gohmert,,117,house,HSII
S001177,Gregorio Kilili Camacho Sablan,,117,house,HSII
L000564,Doug Lamborn,,117,house,HSII
H001068,Jared Huffman,,117,house,HSII
W000804,Robert J. Wittman,,117,house,HSII
L000579,Alan Lowenthal,,117,house,HSII
M001177,Tom McClintock,,117,house,HSII
G000574,Ruben Gallego,,117,house,HSII
G000565,Paul Gosar,,117,house,HSII
N000191,Joe Neguse,,117,house,HSII
G000577,Garret Graves,,117,house,HSII
L000593,Mike Levin,,117,house,HSII
H001071,Jody Hice,,117,house,HSII
P000618,Katie Porter,,117,house,HSII
R000600,Amata Coleman Radewagen,,117,house,HSII
L000273,Teresa Leger Fernandez,,117,house,HSII
W000806,Daniel Webster,,117,house,HSII
V000081,Nydia M. Velázquez,,117,house,HSII
G000582,Jenniffer González-Colón,,117,house,HSII
D000197,Diana DeGette,,117,house,HSII
F000469,Russ Fulcher,,117,house,HSII
B001285,Julia Brownley,,117,house,HSII
S001212,Pete Stauber,,117,house,HSII
D000624,Debbie Dingell,,117,house,HSII
T000165,Tom Tiffany,,117,house,HSII
C001054,Jerry Carl,,117,house,HSII
S001200,Darren Soto,,117,house,HSII
R000103,Matt Rosendale,,117,house,HSII
S001204,Michael San Nicolas,,117,house,HSII
M001213,Blake Moore,,117,house,HSII
G000586,Jesús García,,117,house,HSII
H001084,Yvette Herrell,,117,house,HSII
C001055,Ed Case,,117,house,HSII
B000825,Lauren Boebert,,117,house,HSII
M001143,Betty McCollum,,117,house,HSII
O000019,Jay Obernolte,,117,house,HSII
C001068,Steve Cohen,,117,house,HSII
B000668,Cliff Bentz,,117,house,HSII
T000469,Paul Tonko,,117,house,HSII
T000481,Rashida Tlaib,,117,house,HSII
M001163,Doris Matsui,,117,house,HSII
T000482,Lori Trahan,,117,house,HSII
M000087,Carolyn B. Maloney,,117,house,HSGO
C001108,James Comer,,117,house,HSGO
N000147,Eleanor Holmes Norton,,117,house,HSGO
J000289,Jim Jordan,,117,house,HSGO
L000562,Stephen F. Lynch,,117,house,HSGO
G000565,Paul Gosar,,117,house,HSGO
C000754,Jim Cooper,,117,house,HSGO
F000450,Virginia Foxx,,117,house,HSGO
C001078,Gerald E. Connolly,,117,house,HSGO
H001071,Jody Hice,,117,house,HSGO
K000391,Raja Krishnamoorthi,,117,house,HSGO
G000576,Glenn Grothman,,117,house,HSGO
R000606,Jamie Raskin,,117,house,HSGO
C001115,Michael Cloud,,117,house,HSGO
K000389,Ro Khanna,,117,house,HSGO
G000563,Bob Gibbs,,117,house,HSGO
M000687,Kweisi Mfume,,117,house,HSGO
H001077,Clay Higgins,,117,house,HSGO
O000172,Alexandria Ocasio-Cortez,,117,house,HSGO
N000190,Ralph Norman,,117,house,HSGO
T000481,Rashida Tlaib,,117,house,HSGO
S000250,Pete Sessions,,117,house,HSGO
P000618,Katie Porter,,117,house,HSGO
K000395,Fred Keller,,117,house,HSGO
B001224,Cori Bush,,117,house,HSGO
B001302,Andy Biggs,,117,house,HSGO
D000096,Danny K. Davis,,117,house,HSGO
C001116,Andrew Clyde,,117,house,HSGO
W000797,Debbie Wasserman Schultz,,117,house,HSGO
M000194,Nancy Mace,,117,house,HSGO
W000800,Peter Welch,,117,house,HSGO
F000472,Scott Franklin,,117,house,HSGO
J000288,Hank Johnson,,117,house,HSGO
L000266,Jake LaTurner,,117,house,HSGO
S001168,John Sarbanes,,117,house,HSGO
F000246,Pat Fallon,,117,house,HSGO
S001175,Jackie Speier,,117,house,HSGO
H001084,Yvette Herrell,,117,house,HSGO
K000385,Robin Kelly,,117,house,HSGO
D000032,Byron Donalds,,117,house,HSGO
L000581,Brenda Lawrence,,117,house,HSGO
D000623,Mark DeSaulnier,,117,house,HSGO
G000585,Jimmy Gomez,,117,house,HSGO
P000617,Ayanna Pressley,,117,house,HSGO
M000312,Jim McGovern,,117,house,HSRU
C001053,Tom Cole,,117,house,HSRU
B001248,Michael C. Burgess,,117,house,HSRU
L000589,Debbie Lesko,,117,house,HSRU
T000474,Norma Torres,,117,house,HSRU
R000610,Guy Reschenthaler,,117,house,HSRU
P000593,Ed Perlmutter,,117,house,HSRU
F000470,Michelle Fischbach,,117,house,HSRU
R000606,Jamie Raskin,,117,house,HSRU
S001205,Mary Gay Scanlon,,117,house,HSRU
M001206,Joe Morelle,,117,house,HSRU
D000623,Mark DeSaulnier,,117,house,HSRU
R000305,Deborah Ross,,117,house,HSRU
J000126,Eddie Bernice Johnson,,117,house,HSSY
L000491,Frank D. Lucas,,117,house,HSSY
L000397,Zoe Lofgren,,117,house,HSSY
B001274,Mo Brooks,,117,house,HSSY
B001278,Suzanne Bonamici,,117,house,HSSY
P000599,Bill Posey,,117,house,HSSY
B001287,Ami Bera,,117,house,HSSY
W000814,Randy Weber,,117,house,HSSY
S001215,Haley Stevens,,117,house,HSSY
B001291,Brian Babin,,117,house,HSSY
S001207,Mikie Sherrill,,117,house,HSSY
G000588,Anthony Gonzalez,,117,house,HSSY
B001223,Jamaal Bowman,,117,house,HSSY
W000823,Michael Waltz,,117,house,HSSY
S000344,Brad Sherman,,117,house,HSSY
B001307,James Baird,,117,house,HSSY
P000593,Ed Perlmutter,,117,house,HSSY
S000250,Pete Sessions,,117,house,HSSY
M001166,Jerry McNerney,,117,house,HSSY
W000806,Daniel Webster,,117,house,HSSY
T000469,Paul Tonko,,117,house,HSSY
G000061,Mike Garcia,,117,house,HSSY
F000454,Bill Foster,,117,house,HSSY
B000740,Stephanie Bice,,117,house,HSSY
N000188,Donald W. Norcross,,117,house,HSSY
K000397,Young Kim,,117,house,HSSY
B001292,Donald Beyer,,117,house,HSSY
F000446,Randy Feenstra,,117,house,HSSY
L000266,Jake LaTurner,,117,house,HSSY
C001117,Sean Casten,,117,house,HSSY
G000593,Carlos Giménez,,117,house,HSSY
L000588,Conor Lamb,,117,house,HSSY
O000019,Jay Obernolte,,117,house,HSSY
R000305,Deborah Ross,,117,house,HSSY
M001186,Peter Meijer,,117,house,HSSY
M001160,Gwen Moore,,117,house,HSSY
K000380,Dan Kildee,,117,house,HSSY
W000826,Susan Wild,,117,house,HSSY
F000468,Lizzie Fletcher,,117,house,HSSY
L000569,Blaine Luetkemeyer,,117,house,HSSM
V000081,Nydia M. Velázquez,,117,house,HSSM
G000592,Jared Golden,,117,house,HSSM
S001212,Pete Stauber,,117,house,HSSM
C001121,Jason Crow,,117,house,HSSM
W000816,Roger Williams,,117,house,HSSM
D000629,Sharice Davids,,117,house,HSSM
M001204,Daniel Meuser,,117,house,HSSM
M000687,Kweisi Mfume,,117,house,HSSM
T000478,Claudia Tenney,,117,house,HSSM
P000616,Dean Phillips,,117,house,HSSM
G000597,Andrew Garbarino,,117,house,HSSM
N000192,Marie Newman,,117,house,HSSM
K000397,Young Kim,,117,house,HSSM
B001312,Carolyn Bourdeaux,,117,house,HSSM
V000134,Beth Van Duyne,,117,house,HSSM
C001080,Judy Chu,,117,house,HSSM
D000032,Byron Donalds,,117,house,HSSM
P000608,Scott Peters,,117,house,HSSM
S000168,Maria Elvira Salazar,,117,house,HSSM
E000296,Dwight Evans,,117,house,HSSM
F000471,Scott Fitzgerald,,117,house,HSSM
H001085,Chrissy Houlahan,,117,house,HSSM
K000394,Andy Kim,,117,house,HSSM
C001119,Angie Craig,,117,house,HSSM
Y000062,John Yarmuth,,117,house,HSBU
S001195,Jason Smith,,117,house,HSBU
J000294,Hakeem Jeffries,,117,house,HSBU
K000388,Trent Kelly,,117,house,HSBU
H001038,Brian Higgins,,117,house,HSBU
M001177,Tom McClintock,,117,house,HSBU
B001296,Brendan Boyle,,117,house,HSBU
G000576,Glenn Grothman,,117,house,HSBU
D000399,Lloyd Doggett,,117,house,HSBU
S001199,Lloyd Smucker,,117,house,HSBU
P000523,David E. Price,,117,house,HSBU
J000020,Chris Jacobs,,117,house,HSBU
S001145,Jan Schakowsky,,117,house,HSBU
B001248,Michael C. Burgess,,117,house,HSBU
K000380,Dan Kildee,,117,house,HSBU
C001103,Buddy Carter,,117,house,HSBU
M001206,Joe Morelle,,117,house,HSBU
C001118,Ben Cline,,117,house,HSBU
H001066,Steven Horsford,,117,house,HSBU
H001091,Ashley Hinson,,117,house,HSBU
L000551,Barbara Lee,,117,house,HSBU
G000595,Robert Good,,117,house,HSBU
C001080,Judy Chu,,117,house,HSBU
D000032,Byron Donalds,,117,house,HSBU
P000610,Stacey Plaskett,,117,house,HSBU
O000019,Jay Obernolte,,117,house,HSBU
W000825,Jennifer Wexton,,117,house,HSBU
F000446,Randy Feenstra,,117,house,HSBU
S000185,Robert C. Scott,,117,house,HSBU
B000825,Lauren Boebert,,117,house,HSBU
J000032,Sheila Jackson Lee,,117,house,HSBU
C000754,Jim Cooper,,117,house,HSBU
S001165,Albio Sires,,117,house,HSBU
P000608,Scott Peters,,117,house,HSBU
M001196,Seth Moulton,,117,house,HSBU
J000298,Pramila Jayapal,,117,house,HSBU
N000002,Jerrold Nadler,,117,house,HSJU
J000289,Jim Jordan,,117,house,HSJU
L000397,Zoe Lofgren,,117,house,HSJU
C000266,Steven J. Chabot,,117,house,HSJU
J000032,Sheila Jackson Lee,,117,house,HSJU
G000552,Louie Gohmert,,117,house,HSJU
C001068,Steve Cohen,,117,house,HSJU
I000056,Darrell Issa,,117,house,HSJU
J000288,Hank Johnson,,117,house,HSJU
B001297,Ken Buck,,117,house,HSJU
G000578,Matt Gaetz,,117,house,HSJU
J000299,Mike Johnson,,117,house,HSJU
B001270,Karen Bass,,117,house,HSJU
B001302,Andy Biggs,,117,house,HSJU
J000294,Hakeem Jeffries,,117,house,HSJU
M001177,Tom McClintock,,117,house,HSJU
C001084,David Cicilline,,117,house,HSJU
S001214,Greg Steube,,117,house,HSJU
S001193,Eric Swalwell,,117,house,HSJU
T000165,Tom Tiffany,,117,house,HSJU
L000582,Ted Lieu,,117,house,HSJU
M001184,Thomas Massie,,117,house,HSJU
R000606,Jamie Raskin,,117,house,HSJU
R000614,Chip Roy,,117,house,HSJU
J000298,Pramila Jayapal,,117,house,HSJU
B001311,Dan Bishop,,117,house,HSJU
D000627,Val Demings,,117,house,HSJU
F000470,Michelle Fischbach,,117,house,HSJU
C001110,J. Luis Correa,,117,house,HSJU
S000929,Victoria Spartz,,117,house,HSJU
S001205,Mary Gay Scanlon,,117,house,HSJU
F000471,Scott Fitzgerald,,117,house,HSJU
G000587,Sylvia Garcia,,117,house,HSJU
B000668,Cliff Bentz,,117,house,HSJU
N000191,Joe Neguse,,117,house,HSJU
O000086,Burgess Owens,,117,house,HSJU
M001208,Lucy McBath,,117,house,HSJU
S001211,Greg Stanton,,117,house,HSJU
D000631,Madeleine Dean,,117,house,HSJU
E000299,Veronica Escobar,,117,house,HSJU
J000306,Mondaire Jones,,117,house,HSJU
R000305,Deborah Ross,,117,house,HSJU
B001224,Cori Bush,,117,house,HSJU
D000191,Peter A. DeFazio,,117,house,HSPW
G000546,Sam Graves,,117,house,HSPW
N000147,Eleanor Holmes Norton,,117,house,HSPW
J000126,Eddie Bernice Johnson,,117,house,HSPW
C001087,Rick Crawford,,117,house,HSPW
L000560,Rick Larsen,,117,house,HSPW
G000563,Bob Gibbs,,117,house,HSPW
N000179,Grace F. Napolitano,,117,house,HSPW
W000806,Daniel Webster,,117,house,HSPW
C001068,Steve Cohen,,117,house,HSPW
M001184,Thomas Massie,,117,house,HSPW
S001165,Albio Sires,,117,house,HSPW
P000605,Scott Perry,,117,house,HSPW
G000559,John Garamendi,,117,house,HSPW
D000619,Rodney Davis,,117,house,HSPW
J000288,Hank Johnson,,117,house,HSPW
K000386,John Katko,,117,house,HSPW
C001072,André Carson,,117,house,HSPW
B001291,Brian Babin,,117,house,HSPW
T000468,Dina Titus,,117,house,HSPW
G000577,Garret Graves,,117,house,HSPW
M001185,Sean Patrick Maloney,,117,house,HSPW
R000603,David Rouzer,,117,house,HSPW
H001068,Jared Huffman,,117,house,HSPW
B001295,Mike Bost,,117,house,HSPW
B001285,Julia Brownley,,117,house,HSPW
W000814,Randy Weber,,117,house,HSPW
W000808,Frederica Wilson,,117,house,HSPW
L000578,Doug LaMalfa,,117,house,HSPW
P000604,Donald M. Payne Jr.,,117,house,HSPW
W000821,Bruce Westerman,,117,house,HSPW
L000579,Alan Lowenthal,,117,house,HSPW
M001199,Brian Mast,,117,house,HSPW
D000623,Mark DeSaulnier,,117,house,HSPW
G000579,Mike Gallagher,,117,house,HSPW
L000562,Stephen F. Lynch,,117,house,HSPW
F000466,Brian Fitzpatrick,,117,house,HSPW
C001112,Salud Carbajal,,117,house,HSPW
G000582,Jenniffer González-Colón,,117,house,HSPW
B001304,Anthony Brown,,117,house,HSPW
B001306,Troy Balderson,,117,house,HSPW
M001203,Tom Malinowski,,117,house,HSPW
S001212,Pete Stauber,,117,house,HSPW
S001211,Greg Stanton,,117,house,HSPW
B001309,Tim Burchett,,117,house,HSPW
A000376,Colin Allred,,117,house,HSPW
J000301,Dusty Johnson,,117,house,HSPW
D000629,Sharice Davids,,117,house,HSPW
V000133,Jefferson Van Drew,,117,house,HSPW
G000586,Jesús García,,117,house,HSPW
G000591,Michael Guest,,117,house,HSPW
N000026,Troy Nehls,,117,house,HSPW
P000614,Chris Pappas,,117,house,HSPW
M000194,Nancy Mace,,117,house,HSPW
L000588,Conor Lamb,,117,house,HSPW
M000317,Nicole Malliotakis,,117,house,HSPW
M001196,Seth Moulton,,117,house,HSPW
V000134,Beth Van Duyne,,117,house,HSPW
A000148,Jake Auchincloss,,117,house,HSPW
G000593,Carlos Giménez,,117,house,HSPW
S001135,Michelle Steel,,117,house,HSPW
B001312,Carolyn Bourdeaux,,117,house,HSPW
K000396,Kaialiʻi Kahele,,117,house,HSPW
S001159,Marilyn Strickland,,117,house,HSPW
W000788,Nikema Williams,,117,house,HSPW
N000192,Marie Newman,,117,house,HSPW
T000472,Mark Takano,,117,house,HSVR
B001295,Mike Bost,,117,house,HSVR
B001285,Julia Brownley,,117,house,HSVR
R000600,Amata Coleman Radewagen,,117,house,HSVR
L000588,Conor Lamb,,117,house,HSVR
B001301,Jack Bergman,,117,house,HSVR
L000593,Mike Levin,,117,house,HSVR
B001299,Jim Banks,,117,house,HSVR
P000614,Chris Pappas,,117,house,HSVR
R000614,Chip Roy,,117,house,HSVR
L000591,Elaine Luria,,117,house,HSVR
M001210,Greg Murphy,,117,house,HSVR
M001214,Frank Mrvan,,117,house,HSVR
M000871,Tracey Mann,,117,house,HSVR
S001177,Gregorio Kilili Camacho Sablan,,117,house,HSVR
M001212,Barry Moore,,117,house,HSVR
U000040,Lauren Underwood,,117,house,HSVR
M000194,Nancy Mace,,117,house,HSVR
A000376,Colin Allred,,117,house,HSVR
C001104,Madison Cawthorn,,117,house,HSVR
F000462,Lois Frankel,,117,house,HSVR
N000026,Troy Nehls,,117,house,HSVR
B001304,Anthony Brown,,117,house,HSVR
R000103,Matt Rosendale,,117,house,HSVR
S001208,Elissa Slotkin,,117,house,HSVR
M001215,Mariannette Miller-Meeks,,117,house,HSVR
T000483,David Trone,,117,house,HSVR
K000009,Marcy Kaptur,,117,house,HSVR
R000599,Raul Ruiz,,117,house,HSVR
G000574,Ruben Gallego,,117,house,HSVR
N000015,Richard E. Neal,,117,house,HSWM
B000755,Kevin Brady,,117,house,HSWM
D000399,Lloyd Doggett,,117,house,HSWM
T000460,Mike Thompson,,117,house,HSWM
B001260,Vern Buchanan,,117,house,HSWM
L000557,John B. Larson,,117,house,HSWM
S001172,Adrian Smith,,117,house,HSWM
B000574,Earl Blumenauer,,117,house,HSWM
K000188,Ron Kind,,117,house,HSWM
K000376,Mike Kelly,,117,house,HSWM
P000096,Bill Pascrell Jr.,,117,house,HSWM
S001195,Jason Smith,,117,house,HSWM
D000096,Danny K. Davis,,117,house,HSWM
R000597,Tom Rice,,117,house,HSWM
S001156,Linda T. Sánchez,,117,house,HSWM
S001183,David Schweikert,,117,house,HSWM
H001038,Brian Higgins,,117,house,HSWM
S001185,Terri Sewell,,117,house,HSWM
L000585,Darin M. LaHood,,117,house,HSWM
D000617,Suzan K. DelBene,,117,house,HSWM
W000815,Brad Wenstrup,,117,house,HSWM
C001080,Judy Chu,,117,house,HSWM
A000375,Jodey Arrington,,117,house,HSWM
M001160,Gwen Moore,,117,house,HSWM
F000465,A. Drew Ferguson,,117,house,HSWM
K000380,Dan Kildee,,117,house,HSWM
E000298,Ron Estes,,117,house,HSWM
B001296,Brendan Boyle,,117,house,HSWM
S001199,Lloyd Smucker,,117,house,HSWM
B001292,Donald Beyer,,117,house,HSWM
H001082,Kevin Hern,,117,house,HSWM
E000296,Dwight Evans,,117,house,HSWM
M001205,Carol Miller,,117,house,HSWM
S001190,Brad Schneider,,117,house,HSWM
S001201,Thomas Suozzi,,117,house,HSWM
P000613,Jimmy Panetta,,117,house,HSWM
M001202,Stephanie Murphy,,117,house,HSWM
G000585,Jimmy Gomez,,117,house,HSWM
H001066,Steven Horsford,,117,house,HSWM
P000610,Stacey Plaskett,,117,house,HSWM
S001150,Adam B. Schiff,,117,house,HSIG
C001066,Kathy Castor,,117,house,HSCN
G000577,Garret Graves,,117,house,HSCN
B001278,Suzanne Bonamici,,117,house,HSCN
G000568,Morgan Griffith,,117,house,HSCN
B001285,Julia Brownley,,117,house,HSCN
P000609,Gary Palmer,,117,house,HSCN
C001117,Sean Casten,,117,house,HSCN
C001103,Buddy Carter,,117,house,HSCN
H001068,Jared Huffman,,117,house,HSCN
M001205,Carol Miller,,117,house,HSCN
L000593,Mike Levin,,117,house,HSCN
A000377,Kelly Armstrong,,117,house,HSCN
N000191,Joe Neguse,,117,house,HSCN
E000299,Veronica Escobar,,117,house,HSCN
K000381,Derek Kilmer,,117,house,HSMH
T000480,William Timmons,,117,house,HSMH
C001061,Emanuel Cleaver II,,117,house,HSMH
D000619,Rodney Davis,,117,house,HSMH
L000397,Zoe Lofgren,,117,house,HSMH
L000566,Robert E. Latta,,117,house,HSMH
P000593,Ed Perlmutter,,117,house,HSMH
R000610,Guy Reschenthaler,,117,house,HSMH
P000616,Dean Phillips,,117,house,HSMH
V000134,Beth Van Duyne,,117,house,HSMH
W000788,Nikema Williams,,117,house,HSMH
S000770,Debbie Stabenow,,117,senate,SSAF
B001236,John Boozman,,117,senate,SSAF
L000174,Patrick J. Leahy,,117,senate,SSAF
M000355,Mitch McConnell,,117,senate,SSAF
B000944,Sherrod Brown,,117,senate,SSAF
H001061,John Hoeven,,117,senate,SSAF
K000367,Amy Klobuchar,,117,senate,SSAF
E000295,Joni Ernst,,117,senate,SSAF
B001267,Michael Bennet,,117,senate,SSAF
H001079,Cindy Hyde-Smith,,117,senate,SSAF
G000555,Kirsten E. Gillibrand,,117,senate,SSAF
M001198,Roger Marshall,,117,senate,SSAF
S001203,Tina Smith,,117,senate,SSAF
T000278,Tommy Tuberville,,117,senate,SSAF
D000563,Richard J. Durbin,,117,senate,SSAF
G000386,Charles E. Grassley,,117,senate,SSAF
B001288,Cory Booker,,117,senate,SSAF
T000250,John Thune,,117,senate,SSAF
L000570,Ben Ray Luján,,117,senate,SSAF
F000463,Deb Fischer,,117,senate,SSAF
W000790,Raphael Warnock,,117,senate,SSAF
B001310,Mike Braun,,117,senate,SSAF
L000174,Patrick J. Leahy,,117,senate,SSAP
S000320,Richard C. Shelby,,117,senate,SSAP
M001111,Patty Murray,,117,senate,SSAP
M000355,Mitch McConnell,,117,senate,SSAP
F000062,Dianne Feinstein,,117,senate,SSAP
C001035,Susan Collins,,117,senate,SSAP
D000563,Richard J. Durbin,,117,senate,SSAP
M001153,Lisa Murkowski,,117,senate,SSAP
R000122,Jack Reed,,117,senate,SSAP
G000359,Lindsey Graham,,117,senate,SSAP
T000464,Jon Tester,,117,senate,SSAP
B000575,Roy Blunt,,117,senate,SSAP
